url,q3,perceived,primary_topic,secondary_topic,democrat_vote,republican_vote
http://worldnews.nbcnews.com/_news/2013/12/10/21846669-obama-shakes-hands-with-cubas-castro-at-mandela-service,News,1,International News,None,Neutral,Neutral
http://www.cnn.com/2013/07/25/politics/obama-egypt/index.html,other,0,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-middle-east-23987737,News,1,International News,None,Neutral,Neutral
http://www.nytimes.com/2013/11/26/opinion/cohen-israels-iran-dilemma.html,News,1,International News,None,Neutral,Neutral
http://www.usatoday.com/story/news/world/2013/01/17/russia-adoption-us-children/1842291/,News,0,International News,None,Neutral,Neutral
http://www.cnn.com/2013/05/30/world/americas/el-salvador-abortion/index.html,News,0,International News,None,Neutral,Neutral
http://www.cnn.com/2013/09/24/world/un-general-assembly-tuesday/index.html,News,1,International News,None,SomewhatNegative,Neutral
http://www.nytimes.com/2013/04/19/opinion/south-koreas-nuclear-ambitions.html,News,1,International News,None,Neutral,Neutral
http://worldnews.nbcnews.com/_news/2012/02/24/10499145-santorum-comments-on-forced-euthanasia-cause-stir-in-netherlands,Opinion,1,International News,None,Neutral,Neutral
http://www.nytimes.com/2013/07/03/world/europe/snowden.html,Opinion,1,International News,None,Neutral,Neutral
http://www.huffingtonpost.com/2013/08/21/al-jazeera-sues-att-uverse_n_3789295.html,other,0,International News,None,Neutral,Neutral
http://www.usatoday.com/story/news/world/2013/03/22/obama-jordan-king-abdullah-ii/2010065/,News,1,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/09/13/us-syria-crisis-idUSBRE98A15720130913,News,1,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/03/20/us-israel-palestinians-obama-idUSBRE92J01X20130320,News,0,International News,None,Neutral,Neutral
http://www.usatoday.com/story/theoval/2013/07/09/obama-afghanistan-karzai-zero-troops/2501165/,News,1,International News,None,SomewhatPositive,Neutral
http://www.huffingtonpost.com/2013/09/18/new-york-times-obama-syria_n_3949419.html,News,0,International News,None,SomewhatNegative,Neutral
http://www.foxnews.com/world/2013/07/25/palestinian-political-party-lauds-convicted-terrorist-ahead-potential-peace/,News,1,International News,None,Neutral,Neutral
http://news.bbc.co.uk/onthisday/hi/dates/stories/march/17/newsid_2818000/2818967.stm,other,1,International News,None,Neutral,Neutral
http://www.usatoday.com/story/news/world/2013/01/17/russia-adoption-us-children/1842291/,News,1,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-asia-25075536,News,0,International News,None,Neutral,Neutral
http://video.foxnews.com/v/2203617532001/bff-odd-couple-of-rodman-and-kim-jong-un-no-laughing-matter/,Opinion,1,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/magazine-23994749,Opinion,1,International News,None,Neutral,Neutral
http://www.foxnews.com/politics/2013/07/29/former-ambassador-indyk-to-shepherd-mideast-peace-talks-officials-say/,News,1,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-us-canada-23938596,News,1,International News,None,Neutral,Neutral
http://nation.foxnews.com/benghazi-attacks/2013/04/23/benghazi-bombshell-drops-obama-hillary,News,1,International News,None,SomewhatNegative,Neutral
http://news.yahoo.com/kerry-trip-brazil-colombia-could-chilly-072328629.html,News,1,International News,None,Neutral,Neutral
http://www.washingtonpost.com/politics/alan-gross-former-usaid-contractor-jailed-in-cuba-appeals-to-obama-to-intervene/2013/12/02/6510294e-5b46-11e3-a49b-90a0e156254b_story.html,News,0,International News,None,Neutral,Neutral
"http://www.latimes.com/news/world/worldnow/la-fg-wn-obama-israel-visit-analysis-20130321,0,7011148.story",News,0,International News,None,Neutral,Neutral
http://www.usatoday.com/story/news/nation/2013/08/08/us-lahore-pakistan-evacuation/2634337/,News,1,International News,None,Neutral,Neutral
"http://www.latimes.com/news/world/worldnow/la-fg-wn-iran-space-monkey-launch-20130129,0,4010305.story",other,1,International News,None,Neutral,Neutral
http://www.dailykos.com/story/2013/09/02/1235701/-There-is-no-military-solution-folks,Opinion,1,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/07/31/us-usa-pakistan-kerry-idUSBRE96U0Y920130731,News,1,International News,None,Neutral,Neutral
http://www.foxnews.com/politics/2013/05/24/top-gop-lawmakers-say-obama-is-icing-out-immigration-union-in-border-talks/,Opinion,1,International News,None,Neutral,Neutral
http://www.nytimes.com/2013/08/30/world/middleeast/aim-of-a-us-attack-on-syria-sharpening-a-blurred-red-line.html,News,1,International News,None,Neutral,Neutral
http://articles.chicagotribune.com/2012-04-22/opinion/ct-perspec-0422-things-20120422_1_afghan-war-western-troops-mullah-mohammad-omar,News,1,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-asia-22486373,News,1,International News,None,Neutral,Neutral
http://www.nytimes.com/2013/04/13/opinion/the-north-korea-problem.html,News,1,International News,None,SomewhatPositive,Neutral
http://worldnews.nbcnews.com/_news/2013/05/06/18084859-us-official-syrian-rebels-lack-ability-or-intent-to-use-chemical-weapons,News,1,International News,None,SomewhatNegative,Neutral
http://news.yahoo.com/congress-split-cutting-off-aid-egypt-162943396.html,News,1,International News,None,Neutral,Neutral
http://www.nytimes.com/2013/05/06/opinion/keller-syria-is-not-iraq.html,Opinion,1,International News,None,SomewhatNegative,Neutral
http://www.reuters.com/article/2013/03/22/us-china-russia-idUSBRE92L0X720130322,News,1,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-middle-east-25362244,Opinion,1,International News,None,Neutral,Neutral
http://www.usatoday.com/story/news/world/2013/05/22/syria-kerry-assad-peace-talks/2351799/,News,1,International News,None,SomewhatPositive,Neutral
http://www.huffingtonpost.com/2013/03/20/obama-israel-visit_n_2915193.html,News,1,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/07/30/us-palestinians-israel-idUSBRE96S0SY20130730,News,0,International News,None,Positive,Neutral
http://www.bbc.co.uk/news/world-middle-east-24296811,News,0,International News,None,Neutral,Neutral
http://www.nytimes.com/2013/10/26/world/middleeast/saudis-faulting-american-policy-on-middle-east.html,News,1,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/03/22/us-usa-embassy-security-idUSBRE92L03T20130322,News,1,International News,None,Neutral,Neutral
http://www.cnn.com/2013/09/09/world/meast/syria-chemical-weapons-explainer/index.html,News,0,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-europe-19992263,other,0,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-middle-east-23972772,News,0,International News,None,Neutral,Neutral
http://usnews.nbcnews.com/_news/2013/07/01/19234546-snowden-has-applied-for-political-asylum-in-russia-state-agency-says,News,0,International News,None,SomewhatNegative,Neutral
"http://www.chicagotribune.com/news/sns-rt-us-russia-snowden-20130724,0,5778723.story",News,0,International News,None,SomewhatNegative,Neutral
http://www.reuters.com/article/2013/06/04/us-egypt-ngos-idUSBRE9531A320130604,News,0,International News,None,Neutral,Neutral
http://www.usatoday.com/story/news/world/2013/06/29/obama-nelson-mandela-south-africa/2474683/,News,0,International News,None,Neutral,Neutral
http://www.washingtonpost.com/world/national-security/kidnapped-american-asks-us-to-negotiate-with-al-qaeda-for-his-release/2013/12/25/8b0f7912-6dcd-11e3-b405-7e360f7e9fd2_story.html,News,0,International News,None,Neutral,Neutral
http://www.usatoday.com/story/news/world/2013/10/24/iran-bomb-one-month-away/3181373/,News,0,International News,None,Neutral,Neutral
http://www.usatoday.com/story/news/world/2013/11/22/korea-war-vet-detained/3674615/,News,0,International News,None,Neutral,Neutral
http://www.huffingtonpost.com/2013/06/18/michelle-obama-ireland-trip_n_3461129.html,News,0,International News,None,Neutral,Neutral
http://video.foxnews.com/v/2632941348001/what-president-obama-should-do-about-syria/,News,0,International News,None,Neutral,Neutral
http://www.washingtonpost.com/opinions/george-f-will-better-a-contained-iran-than-an-all-out-war/2013/12/04/e4dcb1aa-5c4b-11e3-95c2-13623eb2b0e1_story.html,Opinion,0,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/uk-northern-ireland-22656772,Opinion,1,International News,None,Neutral,Neutral
http://www.huffingtonpost.com/2013/06/20/russ-tice-nsa-obama_n_3473538.html,Opinion,1,International News,None,SomewhatPositive,Neutral
http://www.bbc.co.uk/ethics/war/overview/rules.shtml,Opinion,1,International News,None,Negative,SomewhatNegative
http://www.reuters.com/article/2013/06/18/us-usa-afghanistan-taliban-idUSBRE95H0OA20130618,News,1,International News,None,Neutral,Neutral
http://www.bbc.co.uk/somali/maqal_iyo_muuqaal/2013/01/130126_falanqayn.shtml,News,1,International News,None,Neutral,Neutral
http://www.usatoday.com/story/news/world/2013/11/18/anti-government-protests-haiti/3631205/,News,1,International News,None,Neutral,Neutral
http://edition.cnn.com/2013/09/01/world/meast/syria-civil-war/index.html,News,1,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/03/31/korea-north-usa-f-idUSL2N0CN0BT20130331,other,1,International News,None,Neutral,Neutral
http://www.breitbart.com/Big-Peace/2013/06/30/What-is-Obama-Doing-in-Africa,Opinion,0,International News,None,SomewhatNegative,Neutral
http://www.reuters.com/article/2013/09/05/us-syria-crisis-usa-rebels-idUSBRE98405L20130905,News,1,International News,None,Neutral,Neutral
http://edition.cnn.com/2013/10/26/world/meast/iran-pakistan-border-violence/index.html,other,1,International News,None,Neutral,Neutral
http://www.nytimes.com/2013/03/23/world/middleeast/president-obama-israel.html,News,1,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-europe-24895039,News,0,International News,None,Neutral,Neutral
http://www.washingtonpost.com/world/national-security/kerry-in-geneva-raising-hopes-for-historic-nuclear-deal-with-iran/2013/11/23/53e7bfe6-5430-11e3-9fe0-fd2ca728e67c_story.html,News,0,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/uk-politics-21335384,News,1,International News,None,SomewhatNegative,Neutral
http://worldnews.nbcnews.com/_news/2013/12/12/21873839-violent-sign-language-interpreters-access-to-obama-sparks-concern,other,1,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/11/20/us-catacombs-women-idUSBRE9AJ0J520131120,other,0,International News,None,Neutral,Neutral
http://online.wsj.com/news/articles/SB10001424052702303471004579165563884354126,Opinion,0,International News,None,Neutral,Neutral
http://www.cnn.com/2013/07/11/opinion/miller-mideast-us-anger/index.html,Opinion,1,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-us-canada-23925017,Opinion,0,International News,None,SomewhatPositive,Neutral
"http://www.latimes.com/local/lanow/la-me-ln-sarah-palin-on-syria-let-allah-work-it-out-20130831,0,5761045.story",Opinion,1,International News,None,SomewhatNegative,Neutral
http://www.cnn.com/2013/06/22/politics/nsa-leaks/index.html,Opinion,1,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-us-canada-23351997,Opinion,1,International News,None,Neutral,Neutral
http://www.nytimes.com/2013/07/02/world/middleeast/mideast-chaos-grows-as-us-focuses-on-israel.html,News,0,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/06/03/us-iran-nuclear-iaea-idUSBRE95209U20130603,Opinion,1,International News,None,Neutral,Neutral
http://www.huffingtonpost.com/2013/03/22/obama-caitlin-halligan_n_2934986.html,News,1,International News,None,SomewhatPositive,SomewhatPositive
http://www.washingtonpost.com/blogs/monkey-cage/wp/2013/09/30/americans-are-more-conservative-than-they-have-been-in-decades/,Opinion,1,International News,None,Neutral,Neutral
"http://www.latimes.com/nation/politics/politicsnow/la-pn-hillary-clinton-california-20130830,0,7960719.story",News,1,International News,None,Neutral,Positive
http://www.usatoday.com/story/news/politics/2013/09/06/syria-mccain-town-hall/2775277/,News,0,International News,None,Neutral,SomewhatNegative
http://www.washingtonpost.com/world/us-commandos-begin-pullout-from-restive-afghan-province-as-demanded-by-karzai/2013/03/30/dde05cda-9950-11e2-97cd-3d8c1afe4f0f_story.html,News,0,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-middle-east-22654590,Opinion,1,International News,None,Neutral,Neutral
http://www.huffingtonpost.com/2013/08/06/criminal-charges_n_3714957.html,News,1,International News,None,Neutral,Neutral
"http://www.latimes.com/news/nationworld/world/middleeast/la-fg-syria-chemical-20130501,0,993347.story",News,1,International News,None,Neutral,Neutral
http://www.cnn.com/2013/07/20/world/meast/mideast-palestinians-israel/index.html,Opinion,1,International News,None,Neutral,Neutral
http://news.yahoo.com/obama-ponders-canceling-moscow-talks-putin-081728149.html,Opinion,1,International News,None,Neutral,Neutral
http://www.usatoday.com/story/news/world/2013/12/12/ukraine-eu-yanukovych/3995887/,News,1,International News,None,Neutral,Neutral
"http://www.chicagotribune.com/news/sns-rt-us-usa-libya-clintonbre90m0sm-20130123,0,570310.story",News,1,International News,None,SomewhatNegative,Neutral
http://www.usatoday.com/story/news/world/2013/12/10/nelson-mandela-service-quotes/3953975/,other,1,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/11/10/us-iran-nuclear-idUSBRE9A804X20131110,News,1,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-asia-india-23416108,News,1,International News,None,Neutral,Neutral
http://learning.blogs.nytimes.com/2012/03/26/march-26-1979-israel-and-egypt-sign-peace-treaty/,News,1,International News,None,Neutral,Neutral
http://www.usatoday.com/story/news/world/2013/11/09/typhoon-haiyan-philippines-assistance/3483817/,other,1,International News,None,SomewhatPositive,Neutral
http://news.yahoo.com/iran-nuclear-talks-hit-snag-u-sanctions-move-152811100.html,News,1,International News,None,Neutral,Neutral
http://www.usatoday.com/story/theoval/2013/09/12/obama-putin-russia-syria-new-york-times-op-ed/2802903/,News,0,International News,None,Neutral,Neutral
http://worldnews.nbcnews.com/_news/2013/06/29/19176611-our-unlikely-man-in-moscow-takes-on-putin-over-human-rights-spying-and-snowden,News,0,International News,None,Neutral,Neutral
http://www.breitbart.com/Big-Journalism/2013/12/10/cnn-cuomo-obama-castr-handshake-not-be-misunderstood,Opinion,1,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-europe-22285886,News,1,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/12/20/us-boeing-brazil-insight-idUSBRE9BJ10P20131220,Opinion,1,International News,None,Neutral,Neutral
http://www.bbc.co.uk/sport/0/football/23405627,News,1,International News,None,Neutral,Neutral
http://www.washingtonpost.com/opinions/george-will-obama-seeks-an-accomplice-for-syria-action/2013/09/03/675e4f74-14be-11e3-a100-66fa8fd9a50c_story.html,Opinion,1,International News,None,Negative,Neutral
http://www.bbc.co.uk/news/uk-england-birmingham-22512584,News,1,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/04/18/us-korea-north-idUSBRE93H02Y20130418,News,1,International News,None,Neutral,Neutral
http://news.yahoo.com/us-military-evacuates-embassy-personnel-yemen-122432888.html,News,0,International News,None,Neutral,Neutral
http://www.cnn.com/2013/09/06/politics/syria-us-house/index.html,News,1,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-europe-23541425,News,1,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-latin-america-24736510,other,1,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-us-canada-23886039,News,1,International News,None,Neutral,Neutral
http://www.foxnews.com/world/2013/10/11/libyan-official-car-bomb-badly-damages-swedish-consulate-in-benghazi-no/,News,1,International News,None,Neutral,Neutral
http://www.breitbart.com/Big-Government/2013/07/23/Special-forces-veterans-members-of-Congress-join-together-in-effort-to-circumvent-Boehner-for-real-Benghazi-investigation,News,1,International News,None,Neutral,Neutral
http://stream.wsj.com/story/latest-headlines/SS-2-63399/SS-2-367547/,News,1,International News,None,Neutral,Neutral
http://blogs.wsj.com/washwire/2013/09/02/mccain-graham-express-new-optimism-on-syria-strike/,News,1,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/04/07/us-afghanistan-civilians-idUSBRE93605920130407,News,0,International News,None,Neutral,Neutral
http://www.nytimes.com/2013/09/08/world/asia/pakistan-releases-taliban-fighters-to-aid-afghan-peace-effort.html,News,0,International News,None,Neutral,Neutral
"http://www.latimes.com/news/nationworld/world/la-fg-myanmar-media-20130317,0,455405.story",News,0,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-europe-22338524,News,0,International News,None,Neutral,Neutral
http://www.nytimes.com/2014/01/01/world/asia/afghans-planned-prisoner-releases-anger-us.html,News,0,International News,None,Neutral,Neutral
http://nbcpolitics.nbcnews.com/_news/2013/08/30/20260493-we-will-not-repeat-that-moment-why-syria-isnt-a-rerun-of-iraq,News,1,International News,None,Neutral,SomewhatNegative
http://news.bbc.co.uk/2/hi/africa/6171927.stm,News,0,International News,None,Neutral,Neutral
"http://www.latimes.com/world/la-fg-syria-fsa-alqaeda-20130912,0,25232.story",News,1,International News,None,Neutral,Neutral
http://online.wsj.com/article/SB10001424127887324906304579039330444836914.html,News,1,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/02/14/us-iran-nuclear-iaea-idUSBRE91C1GM20130214,News,1,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/09/07/us-syria-crisis-obama-consequences-analy-idUSBRE98605620130907,Opinion,1,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/09/03/us-syria-crisis-usa-idUSBRE97T0NB20130903,News,1,International News,None,SomewhatNegative,Neutral
http://www.reuters.com/article/2013/09/11/us-syria-crisis-usa-idUSBRE9890PU20130911,News,1,International News,None,Neutral,Neutral
http://www.usatoday.com/story/news/world/2013/10/25/iran-bomb-uranium-israel/3186567/,other,1,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-asia-india-22677853,News,1,International News,None,Neutral,Neutral
http://news.yahoo.com/karzai-accuses-u-cutting-afghan-military-supplies-security-181450071.html,News,1,International News,None,Neutral,Neutral
http://stream.wsj.com/story/latest-headlines/SS-2-63399/SS-2-413586/,News,1,International News,None,Neutral,Neutral
http://news.yahoo.com/analysis-russias-putin-sees-chance-turn-tables-obama-134514334.html,News,0,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/03/23/us-usa-mideast-obama-idUSBRE92M02U20130323,News,1,International News,None,Neutral,Neutral
http://news.yahoo.com/afghan-war-fatigue-hits-high-matching-levels-last-132251868--abc-news-politics.html,other,1,International News,None,Neutral,Neutral
http://www.foxnews.com/opinion/2013/08/30/obama-has-only-himself-to-blame-for-britains-syria-snub/,Opinion,1,International News,None,Negative,Neutral
http://www.breitbart.com/Big-Peace/2013/08/24/Christian-and-Muslim-Egyptians-Protest-Obama-Policies-at-White-House,News,0,International News,None,Negative,Neutral
http://www.bbc.co.uk/news/world-asia-20898107,other,1,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-us-canada-21836928,News,1,International News,None,SomewhatPositive,Neutral
http://www.huffingtonpost.com/2013/04/15/north-korea-new-threats-south-korea_n_3086997.html,News,1,International News,None,Neutral,Neutral
http://www.bbc.co.uk/newsround/24093997,News,1,International News,None,SomewhatPositive,Neutral
http://www.bbc.co.uk/news/uk-24781453,Opinion,1,International News,None,Neutral,Neutral
http://www.nytimes.com/2013/09/02/opinion/global/forcing-obamas-hand-in-syria.html,News,1,International News,None,Neutral,Neutral
http://politicalticker.blogs.cnn.com/2013/12/09/obama-flies-to-south-africa-with-bushes-hillary-clinton/,News,1,International News,None,Neutral,Neutral
http://worldnews.nbcnews.com/_news/2013/11/11/21403597-senior-iranian-government-official-shot-dead-getting-into-car-in-tehran,News,0,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-middle-east-21863035,News,0,International News,None,Neutral,Neutral
http://www.usatoday.com/story/news/world/2013/09/01/syria-obama-assad-congress/2752725/,News,1,International News,None,Neutral,Neutral
"http://www.latimes.com/news/world/worldnow/la-fg-wn-philippines-us-troops-china-20130808,0,3061752.story",News,0,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-us-canada-21883155,Opinion,1,International News,None,SomewhatNegative,Neutral
http://www.bbc.co.uk/news/uk-24981123,News,0,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/uk-politics-23917290,Opinion,1,International News,None,SomewhatPositive,Neutral
http://www.foxnews.com/world/2013/12/01/north-korea-says-detained-american-committed-hostile-acts-against-country/,other,1,International News,None,Neutral,Neutral
http://ca.news.yahoo.com/ugly-disorganized-obama-victory-syria-104832282--politics.html,News,0,International News,None,Neutral,Neutral
http://www.nytimes.com/2013/09/06/world/middleeast/israel-backs-limited-strike-against-syria.html,News,0,International News,None,Neutral,Neutral
http://globalpublicsquare.blogs.cnn.com/2013/09/09/zakaria-syrians-seem-to-be-playing-clever-game/,other,1,International News,None,Neutral,Neutral
http://www.nytimes.com/2013/11/04/world/asia/amnesty-bill-stirs-opposition-in-thailand.html,News,1,International News,None,Neutral,Neutral
http://www.huffingtonpost.com/2013/08/12/kim-dotcom-encrypted-email_n_3745199.html,other,1,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-latin-america-22362326,News,1,International News,None,Neutral,Neutral
http://www.cnn.com/2013/09/11/politics/syria-diplomacy-kerry/index.html,News,1,International News,None,Neutral,Neutral
http://security.blogs.cnn.com/2013/07/24/u-s-to-delay-f-16-delivery-to-egypt/,News,1,International News,None,Neutral,Neutral
http://www.nytimes.com/2013/10/15/world/middleeast/us-iran-sanctions.html,News,1,International News,None,Neutral,Neutral
"http://www.latimes.com/world/worldnow/la-fg-wn-syria-united-nations-resolution-20130828,0,618597.story",News,1,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-middle-east-25509644,News,1,International News,None,Neutral,Neutral
http://online.wsj.com/article/SB10001424127887324103504578373924113848596.html,News,1,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/05/17/us-italy-berlusconi-crossdressing-idUSBRE94G0K620130517,News,1,International News,None,Neutral,Neutral
http://www.huffingtonpost.com/2013/09/14/us-russia-agree-deal-o_n_3925636.html,News,1,International News,None,Neutral,Neutral
http://news.yahoo.com/obama-orders-us-review-aid-egypt-230407887.html,News,1,International News,None,Neutral,Neutral
http://politicalticker.blogs.cnn.com/2013/11/25/as-obama-makes-turn-to-immigration-protests-that-hes-not-doing-enough/,News,1,International News,None,SomewhatNegative,SomewhatPositive
http://www.bbc.co.uk/news/uk-politics-21704180,News,1,International News,None,Neutral,Neutral
http://www.nytimes.com/2013/03/20/world/middleeast/attacks-in-baghdad-before-iraq-war-anniversary.html,News,1,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-23615837,News,0,International News,None,Neutral,Neutral
http://edition.cnn.com/2013/05/01/world/bin-laden-recap/index.html,News,1,International News,None,Neutral,Neutral
http://news.bbc.co.uk/2/hi/uk_news/politics/857401.stm,other,1,International News,None,Neutral,Neutral
http://www.foxnews.com/world/2013/10/27/israel-issues-warning-to-iran-over-nuclear-bomb-report/,News,0,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/12/02/us-japan-china-planes-idUSBRE9B104220131202,News,0,International News,None,Neutral,Neutral
http://www.usatoday.com/story/news/world/2013/04/14/somalia-supreme-court-attack/2081473/,News,0,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/10/24/us-nigeria-piracy-idUSBRE99N0GT20131024,News,0,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-africa-25335797,News,0,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/07/29/us-korea-north-carter-idUSBRE96S04P20130729,News,0,International News,None,Neutral,Neutral
http://ph.news.yahoo.com/estrada-back-power-165517786.html,News,1,International News,None,Neutral,Neutral
http://www.huffingtonpost.com/2013/09/14/john-mccain-lindsey-graham-syria_n_3927478.html,News,1,International News,None,SomewhatNegative,Neutral
http://edition.cnn.com/2013/04/07/world/turkey-kerry-afghanistan/index.html,News,1,International News,None,SomewhatNegative,Neutral
"http://www.latimes.com/news/world/worldnow/la-fg-wn-cia-syria-20130621,0,6346686.story",News,1,International News,None,SomewhatNegative,Neutral
http://www.huffingtonpost.com/2013/09/11/vladimir-putin-us-intervention_n_3910410.html,News,0,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-middle-east-25278211,News,1,International News,None,SomewhatPositive,Neutral
http://www.cnn.com/2013/03/28/world/americas/peru-military-draft/index.html,News,0,International News,None,Neutral,Neutral
http://www.huffingtonpost.com/2013/09/15/syria-rebels-obama_n_3931250.html,News,1,International News,None,SomewhatNegative,Neutral
http://online.wsj.com/article/BT-CO-20130418-708140.html,Opinion,1,International News,None,SomewhatPositive,Neutral
http://www.huffingtonpost.com/2013/09/05/world-public-opinion-syria_n_3876187.html,News,0,International News,None,Neutral,Neutral
http://www.huffingtonpost.com/2013/08/31/obama-decision-syria_n_3849765.html,News,0,International News,None,Neutral,Neutral
http://www.nytimes.com/2013/05/16/world/asia/us-envoy-talks-with-chinese-about-north-korea.html,News,1,International News,None,Neutral,Neutral
http://worldnews.nbcnews.com/_news/2013/10/27/21187181-over-50-dead-as-10-car-bomb-blasts-rip-across-baghdad-province,News,1,International News,None,Neutral,SomewhatNegative
http://www.bbc.co.uk/news/uk-politics-21523319,News,1,International News,None,Neutral,Neutral
http://news.yahoo.com/analysis-russias-putin-sees-chance-turn-tables-obama-134514334.html,News,1,International News,None,SomewhatPositive,Neutral
http://www.bbc.co.uk/news/world-asia-india-21950197,News,0,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-asia-23894467,News,1,International News,None,Neutral,Neutral
http://ca.news.yahoo.com/senate-likely-pass-more-tailored-act-syria-chairman-140812477.html,News,1,International News,None,SomewhatNegative,Neutral
http://www.bbc.co.uk/news/world-us-canada-23874981,News,1,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/05/20/us-syria-crisis-idUSBRE94J0EA20130520,News,0,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/02/28/puertorico-economy-pension-idUSL1N0BS0HC20130228,News,1,International News,None,Neutral,Neutral
http://uk.news.yahoo.com/ahmadinejad-unveils-iranian-stealth-fighter-jet-214852814.html,News,1,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-asia-22486373,News,0,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-25109708,News,0,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/technology-21373771,other,1,International News,None,Neutral,Neutral
http://news.yahoo.com/iranians-scent-brighter-future-nuclear-deal-165127485--business.html,News,0,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-asia-23839017,News,1,International News,None,Neutral,Neutral
http://www.usatoday.com/story/news/world/2013/08/17/egypt-violence-americans/2667801/,other,1,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-asia-china-23371020,News,0,International News,None,Neutral,Neutral
http://www.bbc.co.uk/news/world-asia-24159810,News,0,International News,None,Neutral,Neutral
http://www.nytimes.com/2013/09/03/world/europe/us-russian-ties-still-fall-short-of-reset-goal.html,News,1,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/04/18/us-korea-north-idUSBRE93H02Y20130418,News,0,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/02/15/us-iran-nuclear-gold-idUSBRE91E0TP20130215,News,1,International News,None,Neutral,Neutral
http://www.usatoday.com/story/news/world/2013/07/28/peace-talks-east-jerusalem-israel-palestine/2592291/,News,1,International News,None,Neutral,Neutral
http://video.foxnews.com/v/2658791773001/why-rep-mike-pompeo-is-a-yes-vote-on-syria/,Opinion,1,International News,None,Neutral,Neutral
http://news.yahoo.com/gingrich-39-praise-mandela-rips-open-issue-race-050116824.html,Opinion,1,International News,None,Neutral,SomewhatNegative
http://www.nytimes.com/2013/03/08/world/europe/women-finding-their-way-in-german-politics.html,News,1,International News,None,Neutral,Neutral
http://www.reuters.com/article/2013/09/01/us-syria-crisis-russia-g20-analysis-idUSBRE98007P20130901,News,0,International News,None,SomewhatNegative,Neutral
http://news.bbc.co.uk/onthisday/hi/dates/stories/december/20/newsid_4017000/4017019.stm,News,0,International News,None,Neutral,Neutral
